,Title,IMDB Score,Genre,Poster
411,Minions (2015),6.4,Animation|Action|Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2MTMyMzU0M15BMl5BanBnXkFtZTgwOTU3ODk4NTE@._V1_UX182_CR0,0,182,268_AL_.jpg"""
412,La casa del fin de los tiempos (2013),6.9,Drama|Horror|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIzNTE5NzQ3NF5BMl5BanBnXkFtZTgwNzIxMDA5NzE@._V1_UY268_CR6,0,182,268_AL_.jpg"""
413,Rough Cut (1980),5.6,Adventure|Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BZWE2MDUxYTUtNzM3MC00NTEyLTk3MDktODQ0MzViNDJhZWY3XkEyXkFqcGdeQXVyNjY1NTQ0NDg@._V1_UX182_CR0,0,182,268_AL_.jpg"""
414,The Nickel Ride (1974),6.7,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTVhM2RmYTUtOTU1Zi00NTUwLTk3YTYtZjY0ZDgxNWFkYzIyXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UX182_CR0,0,182,268_AL_.jpg"""
415,The Stalking Moon (1968),6.8,Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzU3MmM4NjgtYjBiNS00YTI1LThhNTEtMjBiMzUxOTRjZjZkXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg"""
416,The Great Impostor (1961),7.1,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyMzI3MjM5N15BMl5BanBnXkFtZTcwNTQ3MDAyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"""
417,Afterparty (2013),3.8,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWM4OGE4MzUtNzMxZC00ZGM3LTk5ZmMtNDM0NmQ3Y2E1YzI5XkEyXkFqcGdeQXVyNjU1ODUzOTY@._V1_UY268_CR3,0,182,268_AL_.jpg"""
418,Bhoothnath Returns (2014),6.9,Comedy|Drama|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzk1MTMyMjAxMV5BMl5BanBnXkFtZTgwMDA1Mzc0MTE@._V1_UY268_CR1,0,182,268_AL_.jpg"""
419,Dance Me to My Song (1998),7.1,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTU4YzYwNzQtMDM0My00YWRiLTliY2ItNDFlZTBjNDQyOTUyXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UY268_CR7,0,182,268_AL_.jpg"""
420,Sang-eui-won (2014),6.9,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTI2OWU5ZjUtZWQ4Yi00YjMxLTg3NWMtY2U1ZmFmN2RiNDcwXkEyXkFqcGdeQXVyMjc1NjE1MzM@._V1_UY268_CR2,0,182,268_AL_.jpg"""
421,Posthumous (2014),5.7,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3MTQyODkxNl5BMl5BanBnXkFtZTgwNDA0NTg4OTE@._V1_UX182_CR0,0,182,268_AL_.jpg"""
422,Pardners (1956),6.3,Comedy|Romance|Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2NTUwMTEwOV5BMl5BanBnXkFtZTcwNzcyOTUyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"""
423,It Waits (2005),3.7,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1NDIyNDM4N15BMl5BanBnXkFtZTcwNDIzNjA0MQ@@._V1_UY268_CR5,0,182,268_AL_.jpg"""
424,Milf (2010),3.8,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2ODY5NjMyOV5BMl5BanBnXkFtZTcwNTk1MTIwNA@@._V1_UY268_CR3,0,182,268_AL_.jpg"""
425,Herman U.S.A. (2001),6.1,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2NzczOTczMl5BMl5BanBnXkFtZTcwODIyNTE3MQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"""
426,The Silence of the Hams (1994),4.6,Comedy|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5MTEzMTM5Nl5BMl5BanBnXkFtZTcwNTUxNTAyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"""
427,Firestarter 2: Rekindled (2002),5,Horror|Sci-Fi|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTRjNWI2MmEtY2U1OS00MGRjLWE4ZDAtY2I1ODI5NzExODNmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR6,0,182,268_AL_.jpg"""
428,The Secret of the Sword (1985),7.3,Animation|Action|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxOTgxOTYwNF5BMl5BanBnXkFtZTcwMjI2NzMzMQ@@._V1_UY268_CR12,0,182,268_AL_.jpg"""
429,Stripper Academy (2007),2.3,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxOTc5MDg5NV5BMl5BanBnXkFtZTcwNTUwNjc0MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"""
430,Bottoms Up (2006),2.1,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5OTM2MTU1NV5BMl5BanBnXkFtZTcwNzUwMDUzMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"""
431,Killer Tomatoes Eat France! (1992),3.4,Comedy|Horror|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA4NTE4NTUxOTJeQTJeQWpwZ15BbWU3MDgxMjMwMzE@._V1_UY268_CR3,0,182,268_AL_.jpg"""
432,Hallettsville (2009),3.6,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BZGZhMmI0MjAtZGI2NS00NjkwLTkyOTItOTA0NGE0OWYzOTY0XkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UY268_CR2,0,182,268_AL_.jpg"""
433,Rumpelstiltskin (1995),4.4,Comedy|Fantasy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3NDYyOTk4MV5BMl5BanBnXkFtZTcwNjYzNTEyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"""
434,Leroy & Stitch (2006),6.3,Animation|Adventure|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwNTA0NDk2Nl5BMl5BanBnXkFtZTcwMTA5ODIzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"""
435,Ramrod (1947),6.9,Romance|Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzAyMTA4ODEyM15BMl5BanBnXkFtZTcwMDM4MDE1OA@@._V1_UY268_CR4,0,182,268_AL_.jpg"""
436,Dracula II: Ascension (2003),4.7,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2NDcyNTk4M15BMl5BanBnXkFtZTcwMDEzMDAwMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"""
437,Universal Soldier III: Unfinished Business (1998),3.3,Action|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzNTc1MTMzNV5BMl5BanBnXkFtZTcwNzQxMjIyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"""
438,Bachelor Party 2: The Last Temptation (2008),5.1,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI0NDM4MTAzOV5BMl5BanBnXkFtZTgwODkyNzAwNzE@._V1_UY268_CR6,0,182,268_AL_.jpg"""
439,Double Wedding (2010),5.8,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyODE2MTM0OV5BMl5BanBnXkFtZTgwOTE0NDA2MDE@._V1_UY268_CR87,0,182,268_AL_.jpg"""
440,Alice Through the Looking Glass (1998),5.6,Fantasy|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIyODU5MDAzN15BMl5BanBnXkFtZTcwODY2MzcyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"""
441,Pulse 2: Afterlife (2008),3.6,Drama|Horror|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDI2MTA5OTk0NF5BMl5BanBnXkFtZTcwNjI5NjY5MQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"""
442,Lower Learning (2008),4,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxMzQ3NzYxM15BMl5BanBnXkFtZTcwNTMwODY5MQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"""
443,Return to Sleepaway Camp (2008),4.4,Comedy|Horror|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWIxODJjNGEtYWIzZi00ZDkwLWJjYmYtYzM1YTViNTAxNDU4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"""
444,Alpha House (2014),3.6,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI5ODY2ODI0OV5BMl5BanBnXkFtZTgwNzU3NTgwMTE@._V1_UY268_CR4,0,182,268_AL_.jpg"""
445,Ace Ventura: Pet Detective Jr. (2009),2,Adventure|Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg1MjgyOTkyNF5BMl5BanBnXkFtZTcwNDI3MzYwMg@@._V1_UY268_CR19,0,182,268_AL_.jpg"""
446,Next Avengers: Heroes of Tomorrow (2008),6.3,Animation|Action|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3NjExNjY4N15BMl5BanBnXkFtZTcwNTczODkwNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"""
447,Universal Soldier II: Brothers in Arms (1998),3,Action|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAwNTgxMTM5MV5BMl5BanBnXkFtZTcwNTYyNzcxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"""
448,Boogeyman 3 (2008),4.9,Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjk0NDgyMzMtNDFiNS00Yjc5LWExY2ItMWQ2Y2NjMWM0NTM1L2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"""
449,A Simple Promise (2008),5,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzMzQxOTM1OF5BMl5BanBnXkFtZTcwODkxMDA1Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg"""
450,Ryan and Sean's Not So Excellent Adventure (2008),5.3,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMyNDUyMDc0NV5BMl5BanBnXkFtZTcwNzg5NDc5Mw@@._V1_UY268_CR6,0,182,268_AL_.jpg"""
451,Kuroyuri danchi (2013),5.1,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzNDg2Mjk3MF5BMl5BanBnXkFtZTgwMzc5MjY1MDE@._V1_UY268_CR3,0,182,268_AL_.jpg"""
452,Yogen (2004),6.3,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTRjOWY5NTktZTZiZC00OTU4LWFiZjktZjMzMzllNWZjYjhhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"""
453,The Craving (2008),3.6,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5NDk0ODY0MF5BMl5BanBnXkFtZTcwNDA1MDk1Mg@@._V1_UY268_CR6,0,182,268_AL_.jpg"""
454,American High School (2009),2.5,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4Mzg2MTQ1NV5BMl5BanBnXkFtZTcwNzc0MDQ0Mg@@._V1_UY268_CR4,0,182,268_AL_.jpg"""
455,Journey to the Center of the Earth,5.7,Adventure|Sci-Fi|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmRjODlmZjAtMjFmOS00YmFhLTlkMWUtY2ZlNTFiYjM1MDc0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjg0OTY4MzM@._V1_UY268_CR235,0,182,268_AL_.jpg"""
456,My Big Fat Independent Movie (2005),3.3,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg1NTYyNjUwOV5BMl5BanBnXkFtZTYwMjc0NjM3._V1_UX182_CR0,0,182,268_AL_.jpg"""
457,The Bogus Witch Project (2000),1.7,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5MzExNTc5NF5BMl5BanBnXkFtZTYwNDQ5MDg4._V1_UX182_CR0,0,182,268_AL_.jpg"""
458,The Cook (2008),4,Comedy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0Nzc3NzYyM15BMl5BanBnXkFtZTcwNjA1MTU2MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"""
459,Irish Jam (2006),5.3,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyODM2MTI1OV5BMl5BanBnXkFtZTcwODc0NTA0MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"""
460,The Twelve Days of Christmas Eve (2004),5.7,Comedy|Drama|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4NDY3MDEwNV5BMl5BanBnXkFtZTcwODI2NTk5Mw@@._V1_UY268_CR3,0,182,268_AL_.jpg"""
461,Bloodsport III (1996),4.2,Action|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3OTQzMDA2Nl5BMl5BanBnXkFtZTcwNzYwNTkxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"""
462,The Startup Kids (2012),6.8,Documentary|Biography,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2NDgwNDk5Ml5BMl5BanBnXkFtZTcwOTEyMTI3OA@@._V1_UY268_CR4,0,182,268_AL_.jpg"""
463,The Good Dinosaur (2015),6.8,Animation|Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5MTg2NjQ4MV5BMl5BanBnXkFtZTgwNzcxOTY5NjE@._V1_UX182_CR0,0,182,268_AL_.jpg"""
464,Black Mass (2015),6.9,Biography|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzg0ODI3NDQxNF5BMl5BanBnXkFtZTgwMzgzNDA0NjE@._V1_UX182_CR0,0,182,268_AL_.jpg"""
465,Spectre (2015),6.8,Action|Adventure|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjM2Nzg4MzkwOF5BMl5BanBnXkFtZTgwNzA0OTE3NjE@._V1_UX182_CR0,0,182,268_AL_.jpg"""
466,Killer Tomatoes Strike Back! (1991),3.3,Action|Comedy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWYxMGQzZWYtNmVhYy00NWFmLWJkZjYtOWUzMmU4ZmM3NzlmXkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_UX182_CR0,0,182,268_AL_.jpg"""
467,The Professional: Golgo 13 (1983),6.8,Animation|Action|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjY1NjQzMjA1MF5BMl5BanBnXkFtZTcwODIxMzkyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"""
468,The Grand Duel (1972),6.5,Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjcxMDVjYTctZjNjOC00OGU2LWExZTUtOTk4NTBhMzZlMGU4XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UY268_CR5,0,182,268_AL_.jpg"""
469,The Hottie & the Nottie (2008),1.9,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA2NDc1ODUxNDZeQTJeQWpwZ15BbWU3MDQ1MjM1NTE@._V1_UX182_CR0,0,182,268_AL_.jpg"""
470,Senior Skip Day (2008),4.9,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMwMjg1MDUxOV5BMl5BanBnXkFtZTcwNjkwOTA3MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"""
471,Vacanze di Natale '91 (1991),3.9,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMGJkMzljZDItMDJiMC00YjJiLWIxOWItNTczMWExMGY4ODU5XkEyXkFqcGdeQXVyMjU5OTg5NDc@._V1_UY268_CR3,0,182,268_AL_.jpg"""
472,Una botta di vita (1988),5.5,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNmE4MzU0ZWItYWU1YS00MDkxLWIzZDMtY2IyMGQwMGYyNzI2XkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UY268_CR2,0,182,268_AL_.jpg"""
473,Il marchese del Grillo (1981),7.8,Comedy|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BZGU5ODBkNmItYTU4Zi00YzVlLWEwOTgtMGI3ZGRiYmIwMTRjL2ltYWdlXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"""
474,Traffic Jam (1979),6.8,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDY4YzIwYWUtMDlhZi00OTRlLTljZTMtZWU2MTViZmQ4MGU0XkEyXkFqcGdeQXVyMTY5MDE5NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"""
475,Lo scopone scientifico (1972),7.9,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxODEwOTUyMV5BMl5BanBnXkFtZTgwNDMyODk1MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"""
476,Le coppie (1970),6.3,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2NDI1NDIwNl5BMl5BanBnXkFtZTgwMjY1NTE2MTE@._V1_UY268_CR0,0,182,268_AL_.jpg"""
477,Why (1971),7.6,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWVmNDMzYTMtN2ZhNS00ZWUxLTk1MjktNzJiZTMwMWFlNmU5XkEyXkFqcGdeQXVyNjU1MTczMzk@._V1_UY268_CR4,0,182,268_AL_.jpg"""
478,Il medico della mutua (1968),7.1,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjE2ZDcyMTUtNzU1Zi00Y2I1LThjM2MtNThlYTFjNzAxOWZmXkEyXkFqcGdeQXVyNjkzNzQ4MzA@._V1_UY268_CR4,0,182,268_AL_.jpg"""
479,The Queens (1966),6,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDU1YTY5ZTItZTMyMy00ZjVhLTg4YjEtMjU2MTM1MjI2Nzc4XkEyXkFqcGdeQXVyNjg3MTIwODI@._V1_UX182_CR0,0,182,268_AL_.jpg"""
480,Il boom (1963),7.2,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTU3NjZjYjctNmY0Ni00ODczLTg0MzctZTliOThkYzA2Y2Q2XkEyXkFqcGdeQXVyMjEwMzU5MzM@._V1_UX182_CR0,0,182,268_AL_.jpg"""
481,To Bed or Not to Bed (1963),6.6,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BZWJjNDIwNTktY2ZjYi00MTFmLWJhZWEtMTJiOGViYWZkZWU1XkEyXkFqcGdeQXVyMTc4MzI2NQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"""
482,Il maestro di Vigevano (1963),7.2,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzZjNWM0YjktZjY0OC00NTViLWE1M2ItNzc5NzE2NTA0YzU0XkEyXkFqcGdeQXVyMTAxMDQ0ODk@._V1_UY268_CR7,0,182,268_AL_.jpg"""
483,Una vita difficile (1961),8.1,Comedy|Drama|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTQ4MTI3NTExM15BMl5BanBnXkFtZTgwNjE5Nzk1MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"""
484,The Best of Enemies (1961),6.9,Adventure|Comedy|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4NjEwOTUwNV5BMl5BanBnXkFtZTcwOTcxMTgyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"""
485,Il vigile (1960),7.3,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAyOTMxNDY2OF5BMl5BanBnXkFtZTgwNzQzNjI1MTE@._V1_UY268_CR3,0,182,268_AL_.jpg"""
486,Everybody Go Home! (1960),7.7,Comedy|Drama|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0OTU1MjQ3OF5BMl5BanBnXkFtZTgwNTQzNjI1MTE@._V1_UY268_CR1,0,182,268_AL_.jpg"""
487,Brevi amori a Palma di Majorca (1959),5.3,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzY3MmEyMzAtZTUyMi00ZDE0LTgyNjUtNmUyNTEyZjdkMTc0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"""
488,I magliari (1959),6.7,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2NjA1NzgwNF5BMl5BanBnXkFtZTcwNTE0MDUwNA@@._V1_UY268_CR4,0,182,268_AL_.jpg"""
489,Il vedovo (1959),7.2,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTIwOTM2MDE1NF5BMl5BanBnXkFtZTcwNzY5OTAzMg@@._V1_UY268_CR7,0,182,268_AL_.jpg"""
490,Il segno di Venere (1955),6.8,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjFmODk3NjQtYzQyYi00NzQ3LWE1ZjItNTM4OTFkZjc4ZjFkXkEyXkFqcGdeQXVyMDk1ODM3MA@@._V1_UY268_CR1,0,182,268_AL_.jpg"""
491,Un eroe dei nostri tempi (1957),6.9,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDBkYjk3YzAtZmI3NS00NjAwLThlYjktOTI0ZDFiNDE1YjQzXkEyXkFqcGdeQXVyODAwNTI5NQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"""
492,The Art of Getting Along (1955),6.5,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTg3M2VhNzktYjVjOC00OTZjLTlhZDktMmQwMThiZjMxMjFmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTU2NTE5NDU@._V1_UY268_CR4,0,182,268_AL_.jpg"""
493,Hooking Up (2009),2.7,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTIxNTAzMjk0MV5BMl5BanBnXkFtZTcwMzQ4OTkwMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"""
494,Rover Dangerfield (1991),6,Animation|Family|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4MDAxODMwMF5BMl5BanBnXkFtZTcwMzU0MTgyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"""
495,Night of the Demon (1980),4.9,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjY5NTY1MDgyN15BMl5BanBnXkFtZTcwNjgyMjM5OA@@._V1_UY268_CR9,0,182,268_AL_.jpg"""
496,Dracula III: Legacy (2005),4.7,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2Mzg1NTU2Nl5BMl5BanBnXkFtZTcwMDU3ODgyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"""
497,Cross (2011),3.1,Action|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0NjU4MjEzMF5BMl5BanBnXkFtZTcwMDIwMzc5NA@@._V1_UY268_CR3,0,182,268_AL_.jpg"""
498,The Terminators (2009),2,Action|Horror|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjUxMDYzNjYzNF5BMl5BanBnXkFtZTcwNzU3ODc4Mg@@._V1_UY268_CR4,0,182,268_AL_.jpg"""
499,Pinocchio's Revenge (1996),4,Fantasy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1MTE3MjA4OV5BMl5BanBnXkFtZTcwNDQzMjEzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"""
500,Que Horas Ela Volta? (2015),7.8,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTQ1NjIwMzcyNF5BMl5BanBnXkFtZTgwNDY0NzI1NjE@._V1_UX182_CR0,0,182,268_AL_.jpg"""
501,Ninja Academy (1989),3.2,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAwMzYwOTI2N15BMl5BanBnXkFtZTcwNzkwMzAyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"""
502,Noobz (2012),5,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5OTczNjU4MV5BMl5BanBnXkFtZTcwMjE0OTM3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"""
503,American Animal (2011),4.3,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg3MTQ1NTQxOF5BMl5BanBnXkFtZTcwMDYzNTEzOQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"""
504,The Howling: Reborn (2011),4.1,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0MTk3NzMxMl5BMl5BanBnXkFtZTcwODgzMjc3Ng@@._V1_UY268_CR3,0,182,268_AL_.jpg"""
505,Storm (1999),4,Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMyOTUyMDUxNF5BMl5BanBnXkFtZTcwOTA3NTQyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"""
506,Boogeyman 2 (2007),5.2,Drama|Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0MDMyNDg4NF5BMl5BanBnXkFtZTYwMzI4Nzc4._V1_UY268_CR5,0,182,268_AL_.jpg"""
507,Bad Kids Go to Hell (2012),4.5,Comedy|Mystery|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1MjEyMDc5N15BMl5BanBnXkFtZTcwNjY4NDI2OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"""
508,Hansel & Gretel: Warriors of Witchcraft (2013),2.6,Action|Adventure|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1NTg4NzEzMV5BMl5BanBnXkFtZTcwMDYxMTAwOQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"""
509,18 comidas (2010),6.5,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM4Njc4NDc1MV5BMl5BanBnXkFtZTcwMjk5MjkwNw@@._V1_UY268_CR3,0,182,268_AL_.jpg"""
510,Last Train to Freo (2006),6.6,Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA0NTQ2ODc0OV5BMl5BanBnXkFtZTcwNDI4MDg5MQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"""
511,The Wicked (2013),3.8,Fantasy|Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjM0NjU3MzIwOV5BMl5BanBnXkFtZTcwNTkyNDYyOQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"""
512,Sanitarium (2013),4.6,Horror|Mystery|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyNjI3MDM2Nl5BMl5BanBnXkFtZTgwNDM4OTk2MDE@._V1_UY268_CR4,0,182,268_AL_.jpg"""
513,Achmed Saves America (2014),4.4,Animation|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwMjQxNzc5Ml5BMl5BanBnXkFtZTgwMTUzMzU0MTE@._V1_UY268_CR9,0,182,268_AL_.jpg"""
